SYMBOL,NAME
915AKCF28,Ak Capital Finance Ltd
796LDL28,Macrotech Developers Ltd
1062KFL27,Kosamattam Finance Ltd
1062KFL27A,Kosamattam Finance Ltd
1035MCSL27,Muthoot Capital Services Ltd
770WXTL43,Wrss Xxi (A) Transco Ltd
784WXTL44,Wrss Xxi (A) Transco Ltd
925CGCL28,Capri Global Capital Ltd
711BFL28,Bajaj Finance Ltd
842LGS1327,Liquid Gold Series 13 June 2025
12ICLFL28A,Icl Fincorp Ltd
985ACAPL27,Akara Capital Advisors Pvt Ltd
7AHL45,Ashiana Housing Ltd
ICLFL10725,Icl Fincorp Ltd
ICLF10725,Icl Fincorp Ltd
71ABHFL27,Aditya Birla Housing Finance Ltd
113KFL027,Keertana Finserv Ltd
920NWIL27,Nuvama Wealth And Investment Ltd
705KMPL28,Kotak Mahindra Prime Ltd
1162LVJ025,Loanx Viburnum June 2025
705MMFSL27,Mahindra & Mahindra Financial Services Ltd
114KF27,Keertana Finserv Ltd
753PFL27,Poonawalla Fincorp Ltd
664HUDCO28,Housing &Urban Development Corporation Ltd
697BHFL28,Bajaj Housing Finance Ltd
1075SCNL30,Satin Creditcare Network Ltd
128NFL26,Niyogin Fintech Ltd
743PFCLPER,Power Finance Corporation Ltd
1210NFPL29,Namdev Finvest Pvt Ltd
LDL210725,Lodha Developers Ltd
11DKGFS27,Dvara Kshetriya Gramin Financial Services Pvt Ltd
745TIL35,Thdc India Ltd
ICFSL18725,Incred Financial Services Ltd
1095AFP27,Annapurna Finance Pvt Ltd
1125IMLD27,Indel Money Ltd
12IML28,Indel Money Ltd
1040KSL27,Krazybee Services Ltd
76ABCL35,Aditya Birla Capital Ltd
1025MFL31,Muthoot Fincorp Ltd
95MCSL27,Muthoot Capital Services Ltd
858KFC31,Kerala Financial Corporation
1120ESP27A,Earlysalary Services Pvt Ltd
858KFC32,Kerala Financial Corporation
858KFC33,Kerala Financial Corporation
858KFC34,Kerala Financial Corporation
858KFC35,Kerala Financial Corporation
1150SCNL31,Satin Creditcare Network Ltd
IFSL220725,Incred Financial Services Ltd
715MRHFL28,Mahindra Rural Housing Finance Ltd
1120KFPL27,Keertana Finserv Pvt Ltd
759GHFL27,Gic Housing Finance Ltd
749GHFL27,Gic Housing Finance Ltd
RREOPR35,Embassy Office Parks Reit
825AFPL28,Ambit Finvest Pvt Ltd
990OFSL28,Oxyzo Financial Services Ltd
9AFSL28,Avanse Financial Services Ltd
89AFSL27,Avanse Financial Services Ltd
91USGI35,Universal Sompo General Insurance Company Ltd
715SEIT30,Sustainable Energy Infra Trust
72728SEI32,Sustainable Energy Infra Trust
NWFL24725,Nuvama Wealth Finance Ltd
9PFL27,Piramal Finance Ltd
91PFL30,Piramal Finance Ltd
8424ABCPRP,Aditya Birla Capital Ltd
692DCCD28,Dlf Cyber City Developers Ltd
925VFIP28,Vastu Finserve India Pvt Ltd
925VFIP27,Vastu Finserve India Pvt Ltd
925VFIP28A,Vastu Finserve India Pvt Ltd
1090AFP26A,Avanti Finance Pvt Ltd
955CIFL28,Capital India Finance Ltd
1125NFPL31,Namdev Finvest Pvt Ltd
10MCSL2027,Muthoot Capital Services Ltd
705SCPSL28,Sbi Cards And Payment Services Ltd
EFCL30725,Edel Finance Company Ltd
EFCL300725,Edel Finance Company Ltd
975MFSL27,Mas Financial Services Ltd
1025NBSP27,Nirmal Bang Securities Pvt Ltd
707BFL28,Bajaj Finance Ltd
7345IGIT47,Indigrid Infrastructure Trust
699IIFCL30,India Infrastructure Finance Company Ltd
72959ABC28,Aditya Birla Capital Ltd
74242ABC30,Aditya Birla Capital Ltd
1070ESPL27,Earlysalary Services Pvt Ltd
865UTJ29,Universe Trust Jul 2025
980NJCPL28,Nj Capital Pvt Ltd
960ESFBL30,Equitas Small Finance Bank Ltd
940MFL28,Muthoot Fincorp Ltd
699IHFC28,Icici Home Finance Company Ltd
758ABHFL35,Aditya Birla Housing Finance Ltd
920SCL28,Sammaan Capital Ltd
1250I04432,Indigo 044
0MCIBPL27,Marwadi Chandarana Intermediaries Brokers Pvt Ltd
20KFMSPL29,Keelz Facility Management Services Pvt Ltd
11VITPPL55,Vitp Pvt Ltd
12AFIL30A,Achiievers Finance India Ltd
1175AFI28B,Achiievers Finance India Ltd
1225AFI28C,Achiievers Finance India Ltd
12AFIL27D,Achiievers Finance India Ltd
1116AMFL26,Ambium Finserve Ltd
12AFIL27E,Achiievers Finance India Ltd
125AFIL31F,Achiievers Finance India Ltd
1225LB2532,Loanx Bramble Jul 2025
908IND4329,Indigo043-9.08%-20-12-29-Ptc
990IND4329,Indigo043-9.90%-20-12-29-Ptc
741JDFIP29,John Deere Financial India Pvt Ltd
1020NFL27,Navi Finserv Ltd
1062KFL28,Kosamattam Finance Ltd
1062KFLD28,Kosamattam Finance Ltd
10EFL31,Electronica Finance Ltd
850MOFSL27,Motilal Oswal Financial Services Ltd
975PDL28,Paisalo Digital Ltd
804AFL35,Axis Finance Ltd
967KIIFB29,Kerala Infrastructure Investment Fund Board
967KIIFB30,Kerala Infrastructure Investment Fund Board
967KIIFB31,Kerala Infrastructure Investment Fund Board
967KIIFB32,Kerala Infrastructure Investment Fund Board
967KIIFB33,Kerala Infrastructure Investment Fund Board
967KIIFB34,Kerala Infrastructure Investment Fund Board
967KIIFB35,Kerala Infrastructure Investment Fund Board
85ABDFVL27,Aditya Birla Digital Fashion Ventures Ltd
790TFL28,Truhome Finance Ltd
698PGCIL35,Power Grid Corporation Of India Ltd
920BML28,Belstar Microfinance Ltd
1030NFL27,Navi Finserv Ltd
870AML28,Asirvad Microfinance Ltd
910BML27,Belstar Microfinance Ltd
91BML27,Belstar Microfinance Ltd
640NHPCL27,Nhpc Ltd
1065KSL27,Krazybee Services Ltd
11CFPL27,Choice Finserv Pvt Ltd
9NWFL27,Nuvama Wealth Finance Ltd
91HLFL31,Hinduja Leyland Finance Ltd
5GMRAL27,Gmr Airports Ltd
5GMRAL28A,Gmr Airports Ltd
1050NCL28,Neogen Chemicals Ltd
1140KFL27A,Keertana Finserv Ltd
960SCL35,Sammaan Capital Ltd
718HDBFS28,Hdb Financial Services Ltd
1225PFSP28,Pahal Financial Services Pvt Ltd
1175FFSL28,Finkurve Financial Services Ltd
842ABCLPER,Aditya Birla Capital Ltd
360OP19825,360 One Prime Ltd
693CHT29,Cube Highways Trust
73015CHT35,Cube Highways Trust
10KFL2027A,Kosamattam Finance Ltd
10KFL2028,Kosamattam Finance Ltd
1095MBFL27,Manba Finance Ltd
725KMPL30,Kotak Mahindra Prime Ltd
1010HCI27,Hari And Company Investments Madras Private Ltd
741MBPR33,Mindspace Business Parks Reit
111KFL27,Keertana Finserv Ltd
712UML26,Uno Minda Ltd
711UML26,Uno Minda Ltd
12MML2026,Midland Microfin Ltd
115SCNL32,Satin Creditcare Network Ltd
SFL200825,Sbfc Finance Ltd
734KMIL28,Kotak Mahindra Investments Ltd
1225AX25,Agri Xchng 2025
1330ACAP27,Akara Capital Advisors Pvt Ltd
9NWIL27,Nuvama Wealth And Investment Ltd
9NWIL27A,Nuvama Wealth And Investment Ltd
9NWFL027,Nuvama Wealth Finance Ltd
8HLFL28,Hinduja Leyland Finance Ltd
752PFL28,Poonawalla Fincorp Ltd
1290DKGF29,Dvara Kshetriya Gramin Financial Services Pvt Ltd
725MRHF27,Mahindra Rural Housing Finance Ltd
760IIL37,India Infradebt Ltd
10NFL26,Navi Finserv Ltd
1170AX2526,Agri Xchng4 2025
855HGIEL28,Hg Infra Engineering Ltd
91MFSL27,Mas Financial Services Ltd
10KFLD27,Kosamattam Finance Ltd
87AML28,Asirvad Microfinance Ltd
169BFPL29,Bhanu Infrabuild Pvt Ltd
1095BRFL27,Berar Finance Ltd
785MUML38,Mumbai Urja Marg Ltd
789HLFL27,Hinduja Leyland Finance Ltd
ZCHDBFS28,Hdb Financial Services Ltd
1353TERP28,Total Environment Resorts Pvt Ltd
1070ESP27,Earlysalary Services Pvt Ltd
123LVJ29,Loanx Verbena Jul 2025
1025NBFS27,Nirmal Bang Financial Services Pvt Ltd
1152SRGH31,Srg Housing Finance Ltd
1290AFPL27,Avanti Finance Pvt Ltd
1150MA2528,Magnetron Aug 2025
115MA2528,Magnetron Aug 2025
10PLRPLD35,Powai Lake Residential Pvt Ltd
ABCL020925,Aditya Birla Capital Ltd
875SPHIR26,Sapphire 08 2025
990SPHIR28,Sapphire 08 2025
1125SPHR28,Sapphire 08 2025
RRDIAL40,Delhi International Airport Ltd
1155KFL26,Kanakadurga Finance Ltd
1850PCKR29,Pradhaan City K R Puram Pvt Ltd
9HCI26,Hari And Company Investments Madras Private Ltd
915HCI27,Hari And Company Investments Madras Private Ltd
925HCI28,Hari And Company Investments Madras Private Ltd
1325SRFC30,Shri Ram Finance Corporation Pvt Ltd
1116AFL26,Ambium Finserve Ltd
0MSFL27,Marwadi Shares And Finance Ltd
1120KSL27,Krazybee Services Ltd
1095SFL27,Satin Finserv Ltd
1475ACAP27,Akara Capital Advisors Pvt Ltd
10PDL28,Paisalo Digital Ltd
1125UFL27,Unigold Finance Ltd
875OPLD27,360 One Prime Ltd
895NACL27,Northern Arc Capital Ltd
758PFL28A,Poonawalla Fincorp Ltd
11MGFL26,Mufin Green Finance Ltd
761ABCL35,Aditya Birla Capital Ltd
880PFL28,Piramal Finance Ltd
73274HDB28,Hdb Financial Services Ltd
19SHTPL28,Saya Hi- Tech Pvt Ltd
1140KFLD28,Keertana Finserv Ltd
940IKFFL27,Ikf Finance Ltd
12AFIL28,Achiievers Finance India Ltd
AFIL110925,Achiievers Finance India Ltd
1010AFL28,Aye Finance Ltd
903MHPL27,Manipal Hospitals Pvt Ltd
1005AFL27,Aye Finance Ltd
724BFL28,Bajaj Finance Ltd
770IREDPRP,Indian Renewable Energy Development Agency Ltd
98MML27,Muthoot Microfin Ltd
1165UCL31,Ugro Capital Ltd
7299KMPL28,Kotak Mahindra Prime Ltd
7288KMPL28,Kotak Mahindra Prime Ltd
7MBPR27,Mindspace Business Parks Reit
773SST29,Shivshakti Securitisation Trust
71BHFL28,Bajaj Housing Finance Ltd
1045KSL27,Krazybee Services Ltd
766RKST28,Radhakrishna Securitisation Trust
780SST30,Siddhivinayak Securitisation Trust
12ACAPL27,Akara Capital Advisors Pvt Ltd
12ACAPL027,Akara Capital Advisors Pvt Ltd
1026MFL31,Muthoot Fincorp Ltd
9087NWIL27,Nuvama Wealth And Investment Ltd
925MMLD27,Muthoot Mcred Ltd
885VFL29,Veritas Finance Ltd
885VFL29A,Veritas Finance Ltd
86AML27,Asirvad Microfinance Ltd
87AML028,Asirvad Microfinance Ltd
849CFSL30,Credila Financial Services Ltd
875OPL27A,360 One Prime Ltd
1375KFL28,Kanakadurga Finance Ltd
11PPL26,Progfin Pvt Ltd
0ACAPL26,Akara Capital Advisors Pvt Ltd
980MML28,Muthoot Microfin Ltd
119NFL30,Navi Finserv Ltd
1025NBS27,Nirmal Bang Securities Pvt Ltd
11SFPL27,Samunnati Finance Pvt Ltd
ABCRESET28,Aditya Birla Capital Ltd
752ABCL30,Aditya Birla Capital Ltd
744GSFP28,Goldman Sachs (India) Finance Pvt Ltd
673PFCL27,Power Finance Corporation Ltd
76RCFL29,Rashtriya Chemicals & Fertilizers Ltd
1165UCL031,Ugro Capital Ltd
11BRFL28,Berar Finance Ltd
745AREP30,Apraava Renewable Energy Pvt Ltd
735MCFPL28,Mizuho Capsave Finance Pvt Ltd
1275FCPL27,Finnable Credit Pvt Ltd
1099IGIC35,Indusind General Insurance Company Ltd
737BFL30,Bajaj Finance Ltd
72KRT28,Knowledge Realty Trust
99SRFCPL27,Shri Ram Finance Corporation Pvt Ltd
11PPL27,Progfin Pvt Ltd
970OFSL28,Oxyzo Financial Services Ltd
1050GFL27,Greaves Finance Ltd
810LDL30,Lodha Developers Ltd
1075MCSL31,Muthoot Capital Services Ltd
910HLFL32,Hinduja Leyland Finance Ltd
1175TT2527,Trinity Trust Sep 2025
722AFL27,Axis Finance Ltd
1350EIL30,Equinox India Infraestate Ltd
1095SFLD27,Satin Finserv Ltd
1125CWCP27,Credit Wise Capital Pvt Ltd
0JMTL30,Jtpm Metal Traders Ltd
1075MML27A,Midland Microfin Ltd
11MBF28,Manba Finance Ltd
95KRL28,Keystone Realtors Ltd
691DLFCC28,Dlf Cyber City Developers Ltd
1435ACAP26,Akara Capital Advisors Pvt Ltd
1130NFPL28,Namdev Finvest Pvt Ltd
1475ATPL26,Arugn Technologies Pvt Ltd
1735ATPL29,Arugn Technologies Pvt Ltd
91LGS28,Liquid Gold Series 14
1050LGS28,Liquid Gold Series 14
115MFIL28,Mahaveer Finance India Ltd
1175NCPL27,Neogrowth Credit Pvt Ltd
98OFSL28,Oxyzo Financial Services Ltd
963CHL30,Convenient Hospitals Ltd
99SFCPL27,Shri Ram Finance Corporation Pvt Ltd
1025SRFC28,Shri Ram Finance Corporation Pvt Ltd
IFSL300925,Ifsl-Near Month Future Of Gold
NWFL300925,Nuvama Wealth Finance Ltd
SFL29928,Shriram Finance Ltd
1425CSAI27,Csa Investments Pvt Ltd
1725CPPL30,Conmin Projects India Pvt Ltd
875360OP27,360 One Prime Ltd
870AEL28,Adani Enterprises Ltd
910SKFL28,Sk Finance Ltd
908NWFL27,Nuvama Wealth Finance Ltd
1150IFL28A,Icl Fincorp Ltd
0IFL29,Icl Fincorp Ltd
0IFL31,Icl Fincorp Ltd
925HLFL31,Hinduja Leyland Finance Ltd
916INDIG29,Indigo 045
IFSL81025,Incred Financial Services Ltd
875PFL27,Piramal Finance Ltd
695BHFL28,Bajaj Housing Finance Ltd
12ACAPL27A,Akara Capital Advisors Pvt Ltd
705JCL27,Jio Credit Ltd
1125VFPL26,Varthana Finance Pvt Ltd
1140VFPL30,Varthana Finance Pvt Ltd
7264KMPL30,Kotak Mahindra Prime Ltd
11PPL027,Progfin Pvt Ltd
855AML27,Asirvad Microfinance Ltd
723KMIL28,Kotak Mahindra Investments Ltd
719KMIL28,Kotak Mahindra Investments Ltd
20ISPL28,Iinspira Springdale Pvt Ltd
NWFL131025,Nuvama Wealth Finance Ltd
775BPRPL35,Bilaspur Pathrapali Road Pvt Ltd
785BPRPL30,Bilaspur Pathrapali Road Pvt Ltd
11SGIL29,Signatureglobal (India) Ltd
745BFL35,Bajaj Finance Ltd
930SCL2035,Sammaan Capital Ltd
915SCL30,Sammaan Capital Ltd
696IT45,It-6.96-Reset Rate-31-03-45-Pv
73IT2045,It-7.30-Reset Rate-31-03-45-Pv
755PFL27,Poonawalla Fincorp Ltd
1050GFL027,Greaves Finance Ltd
1350LLD29,Lucina Land Development Ltd
1025MBFL27,Moneyboxx Finance Ltd
975UCL27,Ugro Capital Ltd
1055JSFB35,Jana Small Finance Bank Ltd
IFSL151025,Incred Financial Services Ltd
KPDL161025,Kolte-Patil Developers Ltd
770ATSTL26,Adani Transmission Step-Two Ltd
770ATSTL27,Adani Transmission Step-Two Ltd
693SBI35,State Bank Of India
770ATSTL28,Adani Transmission Step-Two Ltd
775ATSTL29,Adani Transmission Step-Two Ltd
775ATSTL30,Adani Transmission Step-Two Ltd
780ATSTL40,Adani Transmission Step-Two Ltd
799ATSTL42,Adani Transmission Step-Two Ltd
12MFL35,Muthoot Fincorp Ltd
1140KRFL27,Keertana Finserv Ltd
1152SRHF31,Srg Housing Finance Ltd
723AFL28,Axis Finance Ltd
733HDBFS30,Hdb Financial Services Ltd
11SSFL28,Spandana Sphoorty Financial Ltd
907NWIL28,Nuvama Wealth And Investment Ltd
12VMVPL29,Valencia And Mishal Ventures Pvt Ltd
925MML27A,Muthoot Mcred Ltd
930MML28,Muthoot Mcred Ltd
975MMLD28,Muthoot Mcred Ltd
18VPIL29,Vpil-18%-Reset Rate-27-04-29-P
915MFL28A,Muthoot Fincorp Ltd
885MFL28,Muthoot Fincorp Ltd
699OPAL30,Ongc Petro Additions Ltd
1135NMFL27,Namra Finance Ltd
NWFL281025,Nuvama Wealth Finance Ltd
753GWHP39,Gawar Waranga Highways Pvt Ltd
77GWHPL39,Gawar Waranga Highways Pvt Ltd
1115PPL27,Progfin Pvt Ltd
13ACAPL28,Akara Capital Advisors Pvt Ltd
1070ESPL28,Earlysalary Services Pvt Ltd
1150KSL27,Krazybee Services Ltd
95KFIL27,Kogta Financial (India) Ltd
73MRHF28,Mahindra Rural Housing Finance Ltd
0360OPL28,360 One Prime Ltd
NWFL301025,Nuvama Wealth Finance Ltd
1020CMEE27,Clean Max Enviro Energy Solutions Ltd
79PFL31,Poonawalla Fincorp Ltd
79PFL30,Poonawalla Fincorp Ltd
10NFL2027,Navi Finserv Ltd
71PFCL40,Power Finance Corporation Ltd
11MGFL27,Mufin Green Finance Ltd
9MFL28,Muthoot Fincorp Ltd
735IIF30,Irb Invit Fund
74IIF35,Irb Invit Fund
74IIF40,Irb Invit Fund
765GICHF28,Gic Housing Finance Ltd
850PDL28,Paisalo Digital Ltd
845PDL27,Paisalo Digital Ltd
98MML27A,Muthoot Microfin Ltd
1165UCL31A,Ugro Capital Ltd
805HHFL30,Hinduja Housing Finance Ltd
4AHPL29,Avigna Housing Pvt Ltd
RRGHDPL28,Grand Hills Developments Pvt Ltd
RRGHDPL29,Grand Hills Developments Pvt Ltd
975RSIL30,R Systems International Ltd
365JPL30,Jsw Paints Ltd
99MML27,Muthoot Microfin Ltd
10MML28,Muthoot Microfin Ltd
907KMPL28,Kotak Mahindra Prime Ltd
805JSWEL28,Jsw Energy Ltd
1140NFL27,Namra Finance Ltd
LDL131125,Lodha Developers Ltd
686NBFID30,National Bank For Financing Infrastructure And Development
715NBFID40,National Bank For Financing Infrastructure And Development
925MML027,Muthoot Mcred Ltd
71485MBR30,Mindspace Business Parks Reit
12ACAPL28A,Akara Capital Advisors Pvt Ltd
72841ABH30,Aditya Birla Housing Finance Ltd
1165UCL31B,Ugro Capital Ltd
10AFPL28,Auxilo Finserve Pvt Ltd
840JFSL27,Jm Financial Services Ltd
849JFSL28,Jm Financial Services Ltd
726JCL30,Jio Credit Ltd
970AFPL28,Auxilo Finserve Pvt Ltd
12MML27,Midland Microfin Ltd
895NWFL28,Nuvama Wealth Finance Ltd
745MRHFL30,Mahindra Rural Housing Finance Ltd
12ACAPL27B,Akara Capital Advisors Pvt Ltd
144AFIL27,Achiievers Finance India Ltd
735AFL30,Axis Finance Ltd
838ABCLPER,Aditya Birla Capital Ltd
921SKFL30,Sk Finance Ltd
925CGCL28B,Capri Global Capital Ltd
1115FFSL27,Finkurve Financial Services Ltd
11KFL31,Kosamattam Finance Ltd
1125FFSL28,Finkurve Financial Services Ltd
1085MGFL26,Mufin Green Finance Ltd
739AIEY36,Anzen India Energy Yield Plus Trust
727ABL35,Axis Bank Ltd
708PFCL35,708Pfcl35
NWFL251125,Nwfl251125
785ISFCL30,785Isfcl30
795AVHFL30,Aptus Value Housing Finance India Ltd
1075MML27B,1075Mml27B
950UCL27,950Ucl27
1425CIPL27,1425Cipl27
830JMFSL27,Jm Financial Services Ltd
89MFSL27,Mas Financial Services Ltd
1020MFL27,Moneyboxx Finance Ltd
1050KSL27,Krazybee Services Ltd
739IIL31,India Infradebt Ltd
1155KFL27,Kanakadurga Finance Ltd
0IRFC35,Indian Railway Finance Corporation
SFL011225,Shriram Finance Ltd
1050HFL29,Hedge Finance Ltd
11HFL31,Hedge Finance Ltd
115RFALE28,Rafale - 2025
SGHPL29,Sadbhav Gadag Highway Pvt Ltd
89CGL27,Capri Global Capital Ltd
1116AFL27A,Ambium Finserve Ltd
970MML27,Muthoot Microfin Ltd
886OPL28,360 One Prime Ltd
1025STL27,Stl Networks Ltd
1135AFSL27,Arman Financial Services Ltd
895NWIL28,Nuvama Wealth And Investment Ltd
1175MGFL30,Mufin Green Finance Ltd
SGHPL29A,Sadbhav Gadag Highway Pvt Ltd
76SFL32,Shriram Finance Ltd
69601MBP28,Mindspace Business Parks Reit
0KPDL35,Kolte-Patil Developers Ltd
0360OAM27,360 One Alternates Asset Management Ltd
880IFSL27,Incred Financial Services Ltd
879SCL30,Sammaan Capital Ltd
886SCL30,Sammaan Capital Ltd
1025NBS27A,Nirmal Bang Securities Pvt Ltd
751THDC28,Tata Housing Development Company Ltd
85PDL28,Paisalo Digital Ltd
725RJCL28,Rj Corp Ltd
1002AFPL30,Annapurna Finance Pvt Ltd
1107FCL27,Finstars Capital Ltd
895NWIL27,Nuvama Wealth And Investment Ltd
1225FCPL28,Finnable Credit Pvt Ltd
702PGCIL35,Power Grid Corporation Of India Ltd
1156NFPL30,Namdev Finvest Pvt Ltd
73SCCL29,Standard Chartered Capital Ltd
12ACAP27,Akara Capital Advisors Pvt Ltd
880MFL2028,Muthoot Fincorp Ltd
1375MML28,Midland Microfin Ltd
698HUDC32,Housing &Urban Development Corporation Ltd
845PDL2027,Paisalo Digital Ltd
698NST35,Nexus Select Trust
824CFSL27,Credila Financial Services Ltd
837CFSL28,Credila Financial Services Ltd
IFSL121225,Incred Financial Services Ltd
NSL151225,Nexus Select Trust
8MPFL27,Manappuram Finance Ltd
AHRT151225,Affordable Housing Rmbs Trust-I
995MML28,Muthoot Microfin Ltd
985MML27,Muthoot Microfin Ltd
1095FFL28,Fusion Finance Ltd
999UCL29,Ugro Capital Ltd
1250ACAP27,Akara Capital Advisors Pvt Ltd
698DLFC30,Dlf Cyber City Developers Ltd
0MCHP30,Mac Charles Hub Projects Pvt Ltd
0MML30,Midland Microfin Ltd
1125SSFL27,Spandana Sphoorty Financial Ltd
1125EGFS27,Emkay Global Financial Services Ltd
705TPCL28,Tata Power Co Ltd
725TPCL30,Tata Power Co Ltd
89NWFL28,Nuvama Wealth Finance Ltd
115VFPL30,Varthana Finance Pvt Ltd
BIREI30RR,Brookfield India Real Estate Trust
1050GFL27A,Greaves Finance Ltd
1080NCPL31,Neogrowth Credit Pvt Ltd
1050SRFC28,Shri Ram Finance Corporation Pvt Ltd
1065SRFC28,Shri Ram Finance Corporation Pvt Ltd
896AKCFL28,Ak Capital Finance Ltd
12CVL27,Crest Ventures Ltd
EEL221225,Ecap Equities Ltd
76841PFL28,Poonawalla Fincorp Ltd
122FCPL29,Finnable Credit Pvt Ltd
115SSFL28,Spandana Sphoorty Financial Ltd
11SSFL28A,Spandana Sphoorty Financial Ltd
1150SSFL28,Spandana Sphoorty Financial Ltd
14AFIL28,Achiievers Finance India Ltd
983OFSL27,Oxyzo Financial Services Ltd
875NJCPL27,Nj Capital Pvt Ltd
NWFL231225,Nuvama Wealth Finance Ltd
1115AFPL27,Avanti Finance Pvt Ltd
11MGFLD27,Mufin Green Finance Ltd
1095FFL28A,Fusion Finance Ltd
11CFPL27A,Choice Finserv Pvt Ltd
955SLICL35,Shriram Life Insurance Company Ltd
1325SRFC31,Shri Ram Finance Corporation Pvt Ltd
760TFL30,Truhome Finance Ltd
1135NFL27,Namra Finance Ltd
1175AFPL32,Annapurna Finance Pvt Ltd
1170MML27,Midland Microfin Ltd
1095SFL27A,Satin Finserv Ltd
815MPFL27,Manappuram Finance Ltd
875MFSL28,Mas Financial Services Ltd
115KFL29,Keertana Finserv Ltd
0MCIBPL27A,Marwadi Chandarana Intermediaries Brokers Pvt Ltd
1175FCPL28,Finnable Credit Pvt Ltd
1180FCPL29,Finnable Credit Pvt Ltd
1116FFSL27,Finkurve Financial Services Ltd
737KMIL28,Kotak Mahindra Investments Ltd
734KMIL27,Kotak Mahindra Investments Ltd
105SISL27,Share India Securities Ltd
1050ESPL28,Earlysalary Services Pvt Ltd
RROFSL28,Ofsl-Tbill+Spread-Rr-3-1-28-Pv
725AIPPL29,Ascendas It Park (Pune) Pvt Ltd
NWFL311225,Nuvama Wealth Finance Ltd
123ACAP27,Akara Capital Advisors Pvt Ltd
842LGS1728,Lgs17-8.42%-20-04-28-Ptc
957LGS1728,Lgs17-9.57%-20-04-28-Ptc
1140IRWL27,Ironwell-11.40%-19-11-27-Ptc
1116AFL28,Ambium Finserve Ltd
13LLDL29,Lucina Land Development Ltd
1150GFL27,Greaves Finance Ltd
FFS060126A,Fedbank Financial Services Ltd
1085SFL27,Satin Finserv Ltd
RRSGL30,Steelco Gujarat Ltd
11DKGFSF28,Dvara Kshetriya Gramin Financial Services Pvt Ltd
945KFIL28,Kogta Financial (India) Ltd
RRUMPL30,Urjah Metallics Pvt Ltd
12AFIL31,Achiievers Finance India Ltd
1175AFIL29,Achiievers Finance India Ltd
125AFIL30A,Achiievers Finance India Ltd
1275AFIL31,Achiievers Finance India Ltd
1225PFL28,Purple Finance Ltd
11KFL2031,Kosamattam Finance Ltd
745KMPL31,Kotak Mahindra Prime Ltd
1015SCNL28,Satin Creditcare Network Ltd
812AFLPER,Axis Finance Ltd
9IFSL27,Incred Financial Services Ltd
812HLFL31,Hinduja Leyland Finance Ltd
892NWFL28,Nuvama Wealth Finance Ltd
925MML28,Muthoot Mcred Ltd
905SCL36,Sammaan Capital Ltd
1125EFL31,Electronica Finance Ltd
83710ABCPER,Aditya Birla Capital Ltd
1273IML30,Indel Money Ltd
10DCAL29,Dishman Carbogen Amcis Ltd
930KIIFB30,Kerala Infrastructure Investment Fund Board
930KIIFB31,Kerala Infrastructure Investment Fund Board
930KIIFB32,Kerala Infrastructure Investment Fund Board
930KIIFB33,Kerala Infrastructure Investment Fund Board
930KIIFB34,Kerala Infrastructure Investment Fund Board
930KIIFB35,Kerala Infrastructure Investment Fund Board
930KIIFB36,Kerala Infrastructure Investment Fund Board
NWFL19126,Nuvama Wealth Finance Ltd
7426KMPL29,Kotak Mahindra Prime Ltd
1075NFL28A,Navi Finserv Ltd
76091KMI29,Kotak Mahindra Investments Ltd
76101KMI29,Kotak Mahindra Investments Ltd
RRGHIAL41,Gmr Hyderabad International Airport Ltd
892NWIL28,Nuvama Wealth And Investment Ltd
725BHFL29,Bajaj Housing Finance Ltd
RRVFSPL33,Vistaar Financial Services Pvt Ltd
RRKFL29,Kosamattam Finance Ltd
1050IML28,Indel Money Ltd
11IML29,Indel Money Ltd
1175IML31,Indel Money Ltd
12SCNL31,Satin Creditcare Network Ltd
89OPL29,360 One Prime Ltd
780IOB36,Indian Overseas Bank
960HLFLPRP,Hinduja Leyland Finance Ltd
97MML28,Muthoot Microfin Ltd
0EFCL29,Edel Finance Company Ltd
1050ESP28,Earlysalary Services Pvt Ltd
765BFL36,Bajaj Finance Ltd
8APL28,Adani Power Ltd
820APL29,Adani Power Ltd
830APL30,Adani Power Ltd
840APL31,Adani Power Ltd
1160KFL28,Kanakadurga Finance Ltd
0MML2027,Midland Microfin Ltd
1295LMPL28,Light Microfinance Pvt Ltd
1065MFL28,Manba Finance Ltd
NWFL270126,Nuvama Wealth Finance Ltd
1135AFSL28,Arman Financial Services Ltd
10PPL27,Progfin Pvt Ltd
9CGCL2028,Capri Global Capital Ltd
14RFL27,Regency Fincorp Ltd
