SYMBOL,NAME
PGCRL,Pearl Green Clubs And Resorts Ltd
SAILANI,Sailani Tours N Travels Ltd
KESAR,Kesar India Ltd
BRRL,B-Right Realestate Ltd
JAYANT,Jayant Infratech Ltd
VEERKRUPA,Veerkrupa Jewellers Ltd
HEALTHYLIFE,Healthy Life Agritec Ltd
DDEVPLSTIK,Ddev Plastiks Industries Ltd
MOHEALTH,Motilal Oswal Bse Healthcare Etf
MOM30IETF,Icici Prudential Nifty 200 Momentum 30 Etf
HDFCNIF100,Hdfc Nifty 100 Etf
HDFCNEXT50,Hdfc Mutual Fund
INFRAIETF,Icici Prudential Nifty Infrastructure Etf
SYRMA,Syrma Sgs Technology Ltd
NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 Etf
MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 Etf
MOVALUE,Motilal Oswal Bse Enhanced Value Etf
MOQUALITY,Motilal Oswal Bse Quality Etf
OLATECH,Olatech Solutions Ltd
RHETAN,Rhetan Tmt Ltd
DREAMFOLKS,Dreamfolks Services Ltd
DBOL,Dhampur Bio Organics Ltd
DPL,Dipna Pharmachem Ltd
EPBIO,Ep Biocomposites Ltd
TMB,Tamilnad Mercantile Bank Ltd
VOEPL,Virtuoso Optoelectronics Ltd
SISL,Shantidoot Infra Services Ltd
KSOLVES,Ksolves India Ltd
HARSHA,Harsha Engineers International Ltd
HDFCQUAL,Hdfc Nifty100 Quality 30 Etf
CONTAINE,Containe Technologies Ltd
HDFCGROWTH,Hdfc Nifty Growth Sectors 15 Etf
HDFCVALUE,Hdfc Nifty50 Value 20 Etf
MAFIA,Mafia Trends Ltd
TIPSFILMS,Tips Films Ltd
SRSOLTD,Silicon Rental Solutions Ltd
TLL,Trident Lifeline Ltd
REETECH,Reetech International Ltd
CARGOTRANS,Cargotrans Maritime Ltd
CNCRD,Concord Control Systems Ltd
INA,Insolation Energy Ltd
CARGOSOL,Cargosol Logistics Ltd
STML,Steelman Telecom Ltd
VEDANTASSET,Vedant Asset Ltd
EMIL,Electronics Mart India Ltd
HDFCLOWVOL,Hdfc Nifty100 Low Volatility 30 Etf
HDFCMOMENT,Hdfc Nifty200 Momentum 30 Etf
PPLPHARMA,Piramal Pharma Ltd
DCI,Dc Infotech And Communication Ltd
PACE,Pace E-Commerce Ventures Ltd
TRACXN,Tracxn Technologies Ltd
NARMADA,Narmada Agrobase Ltd
INFOBEAN,Infobeans Technologies Ltd
HPIL,Hindprakash Industries Ltd
DCXINDIA,Dcx Systems Ltd
DAPS,Daps Advertising Ltd
FUSION,Fusion Finance Ltd
BIKAJI,Bikaji Foods International Ltd
MEDANTA,Global Health Ltd
TECHNOPACK,Technopack Polymers Ltd
ACI,Archean Chemical Industries Ltd
FIVESTAR,Five-Star Business Finance Ltd
KAYNES,Kaynes Technology India Ltd
HDFCNIFIT,Hdfc Nifty It Etf
HDFCPVTBAN,Hdfc Nifty Private Bank Etf
INOXGREEN,Inox Green Energy Services Ltd
BBTCL,B&B Triplewall Containers Ltd
RUSTOMJEE,Keystone Realtors Ltd
VINNY,Vinny Overseas Ltd
AAATECH,Aaa Technologies Ltd
FINIETF,Icici Prudential Nifty Financial Services Ex-Bank Etf
AMBOAGRI,Ambo Agritec Ltd
SIRCA,Sirca Paints India Ltd
DHARMAJ,Dharmaj Crop Guard Ltd
SARVESHWAR,Sarveshwar Foods Ltd
UNIPARTS,Uniparts India Ltd
GARGI,Pngs Gargi Fashion Jewellery Ltd
COMMOIETF,Icici Prudential Nifty Commodities Etf
SULA,Sula Vineyards Ltd
AFSL,Abans Financial Services Ltd
DRONACHRYA,Droneacharya Aerial Innovations Ltd
LANDMARK,Landmark Cars Ltd
KFINTECH,Kfin Technologies Ltd
ELIN,Elin Electronics Ltd
RADIANTCMS,Radiant Cash Management Services Ltd
AVEER,Aveer Foods Ltd
BANKADD,Dsp Nifty Bank Etf
AERONEU,Aeroflex Neu Ltd
REXSEAL,Rex Sealing And Packing Industries Ltd
SVS,Svs Ventures Ltd
LOGICA,Logica Infoway Ltd
KAMOPAINTS,Kamdhenu Ventures Ltd
AARTIPHARM,Aarti Pharmalabs Ltd
DHARNI,Dharni Capital Services Ltd
TRANSVOY,Transvoy Logistics India Ltd
EARTH,Earthstahl & Alloys Ltd
ASHIKA,Ashika Credit Capital Ltd
BTML,Bodhi Tree Multimedia Ltd
NSLNISP,Nmdc Steel Ltd
INDONG,Indong Tea Company Ltd
HDFCBSE500,Hdfc Bse 500 Etf
HDFCSML250,Hdfc Nifty Smallcap 250 Etf
HDFCMID150,Hdfc Nifty Midcap 150 Etf
SEALMATIC,Sealmatic India Ltd
ROBU,Macfos Ltd
PATRON,Patron Exim Ltd
SVJ,S. V. J. Enterprises Ltd
AMANAYA,Amanaya Ventures Ltd
RESGEN,Resgen Ltd
ITCONS,Itcons E-Solutions Ltd
AIRAN,Airan Ltd
DIVGIITTS,Divgi Torqtransfer Systems Ltd
PCL,Prospect Consumer Products Ltd
PSUBNKIETF,Icici Prudential Nifty Psu Bank Etf
SUDARSHAN,Sudarshan Pharma Industries Ltd
GSLSU,Global Surfaces Ltd
LABELKRAFT,Labelkraft Technologies Ltd
BRIGHT,Bright Outdoor Media Ltd
COMMAND,Command Polymers Ltd
DEVLAB,Dev Labtech Venture Ltd
AXSENSEX,Axis S&P Bse Sensex Etf
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 Etf
JAFINANCE,J.A. Finance Ltd
USK,Udayshivakumar Infra Ltd
MAIDEN,Maiden Forgings Ltd
EXHICON,Exhicon Events Media Solutions Ltd
AVALON,Avalon Technologies Ltd
SANCODE,Sancode Technologies Ltd
BLAL,Beml Land Assets Ltd
RHL,Robust Hotels Ltd
RETINA,Retina Paints Ltd
MANKIND,Mankind Pharma Ltd
INNOKAIZ,Innokaiz India Ltd
AVG,Avg Logistics Ltd
ATALREAL,Atal Realtech Ltd
PIGL,Power And Instrumentation (Gujarat) Ltd
SWATIPRO,Swati Projects Ltd
PAVNAIND,Pavna Industries Ltd
HSIL,Hemant Surgical Industries Ltd
SIGMA,Sigma Solve Ltd
GHCLTEXTIL,Ghcl Textiles Ltd
MKPL,M. K. Proteins Ltd
CFF,Cff Fluid Control Ltd
COMRADE,Comrade Appliances Ltd
IKIO,Ikio Technologies Ltd
SONALIS,Sonalis Consumer Products Ltd
BIZOTIC,Bizotic Commercial Ltd
ASIAN,Asian Warehousing Ltd
COSMICCRF,Cosmic Crf Ltd
HMAAGRO,Hma Agro Industries Ltd
URAVIDEF,Uravi Defence And Technology Ltd
VEEFIN,Veefin Solutions Ltd
IDEAFORGE,Ideaforge Technology Ltd
CYIENTDLM,Cyient Dlm Ltd
MACIND,Machhar Industries Ltd
ITADD,Dsp Nifty It Etf
SENCO,Senco Gold Ltd
ALPHAIND,Alphalogic Industries Ltd
ACCELERATE,Acceleratebs India Ltd
KAKA,Kaka Industries Ltd
JIOFIN,Jio Financial Services Ltd
AHASOLAR,Ahasolar Technologies Ltd
UTKARSHBNK,Utkarsh Small Finance Bank Ltd
ASARFI,Asarfi Hospital Ltd
BANKETF,Mirae Asset Nifty Bank Etf
NETWEB,Netweb Technologies India Ltd
SENSEXADD,Dsp Bse Sensex Etf
PSUBANKADD,Dsp Nifty Psu Bank Etf
PVTBANKADD,Dsp Private Bank Etf
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd
NIITMTS,Niit Learning Systems Ltd
KHAZANCHI,Khazanchi Jewellers Ltd
ATL,Allcargo Terminals Ltd
TREL,Transindia Real Estate Ltd
QUAL30IETF,Icici Prudential Nifty 200 Quality 30 Etf
REDTAPE,Redtape Ltd
VLEGOV,Vl E-Governance & It Solutions Ltd
SBFC,Sbfc Finance Ltd
CONCORDBIO,Concord Biotech Ltd
DPWIRES,D.P. Wires Ltd
SHELTER,Shelter Pharma Ltd
TVSSCS,Tvs Supply Chain Solutions Ltd
PYRAMID,Pyramid Technoplast Ltd
SHOORA,Shoora Designs Ltd
BONDADA,Bondada Engineering Ltd
AEROFLEX,Aeroflex Industries Ltd
VPRPL,Vishnu Prakash R Punglia Ltd
MIDCAPBETA,Uti Nifty Midcap 150 Etf
SHRAAITECH,Shradha Ai Technologies Ltd
RISHABH,Rishabh Instruments Ltd
RATNAVEER,Ratnaveer Precision Engineering Ltd
KAHAN,Kahan Packaging Ltd
JLHL,Jupiter Life Line Hospitals Ltd
RRKABEL,R R Kabel Ltd
QUESTFLOW,Quest Flow Controls Ltd
EMSLIMITED,Ems Ltd
SAMHI,Samhi Hotels Ltd
ZAGGLE,Zaggle Prepaid Ocean Services Ltd
SOUTHWEST,South West Pinnacle Exploration Ltd
NUVAMA,Nuvama Wealth Management Ltd
KALAMANDIR,Sai Silks (Kalamandir) Ltd
SIGNATURE,Signatureglobal (India) Ltd
TECHKGREEN,Techknowgreen Solutions Ltd
YATRA,Yatra Online Ltd
ARCL,Arcl Organics Ltd
JSWINFRA,Jsw Infrastructure Ltd
MVGJL,Manoj Vaibhav Gems N Jewellers Ltd
UDS,Updater Services Ltd
ORGANICREC,Organic Recycling Systems Ltd
VALIANTLAB,Valiant Laboratories Ltd
SENSEXETF,Mirae Asset S&P Bse Sensex Etf
CCAL,City Crops Agro Ltd
SUNITATOOL,Sunita Tools Ltd
VIVAA,Vivaa Tradecom Ltd
PLAZACABLE,Plaza Wires Ltd
IRMENERGY,Irm Energy Ltd
ITETF,Mirae Asset Nifty It Etf
ALPHAETF,Mirae Asset Nifty 200 Alpha 30 Etf
MAXESTATES,Max Estates Ltd
BLUEJET,Blue Jet Healthcare Ltd
VPL,Vrundavan Plantation Ltd
CELLO,Cello World Ltd
KKSHL,Kk Shah Hospitals Ltd
HONASA,Honasa Consumer Ltd
MISHDESIGN,Mish Designs Ltd
ESAFSFB,Esaf Small Finance Bank Ltd
PROTEAN,Protean Egov Technologies Ltd
ASKAUTOLTD,Ask Automotive Ltd
KALYANI,Kalyani Cast-Tech Ltd
ARROWHEAD,Arrowhead Seperation Engineering Ltd
IREDA,Indian Renewable Energy Development Agency Ltd
FEDFINA,Fedbank Financial Services Ltd
TATATECH,Tata Technologies Ltd
GANDHAR,Gandhar Oil Refinery (India) Ltd
FLAIR,Flair Writing Industries Ltd
SPL,Swashthik Plascon Ltd
DEEPAKCHEM,Deepak Chemtex Ltd
AMIC,Amic Forging Ltd
BAJEL,Bajel Projects Ltd
INDIASHLTR,India Shelter Finance Corporation Ltd
DOMS,Doms Industries Ltd
INOXINDIA,Inox India Ltd
SIYARAM,Siyaram Recycling Industries Ltd
BENCHMARK,Benchmark Computer Solutions Ltd
MOTISONS,Motisons Jewellers Ltd
SURAJEST,Suraj Estate Developers Ltd
MUTHOOTMF,Muthoot Microfin Ltd
SMARITIME,Sahara Maritime Ltd
HAPPYFORGE,Happy Forgings Ltd
MUFTI,Credo Brands Marketing Ltd
SHANTIDENM,Shanti Spintex Ltd
RBZJEWEL,Rbz Jewellers Ltd
AZAD,Azad Engineering Ltd
SUNCLAY,Sundaram-Clayton Ltd
INNOVACAP,Innova Captab Ltd
AIKPIPES,Aik Pipes And Polymers Ltd
MCPL,Manoj Ceramic Ltd
SBVCL,Shri Balaji Valve Components Ltd
DIGIDRIVE,Digidrive Distributors Ltd
SHILINDORE,Sayaji Hotels (Indore) Ltd
JYOTICNC,Jyoti Cnc Automation Ltd
SWANAGRO,New Swan Multitech Ltd
SHREE,Shree Marutinandan Tubes Ltd
MEDIASSIST,Medi Assist Healthcare Services Ltd
SHPLPUNE,Sayaji Hotels (Pune) Ltd
QLL,Qualitek Labs Ltd
NIFTYBETF,Bajaj Finserv Nifty 50 Etf
BANKBETF,Bajaj Finserv Nifty Bank Etf
EUPHORIAIT,Euphoria Infotech (India) Ltd
EPACK,Epack Durable Ltd
NOVAAGRI,Nova Agritech Ltd
BRISK,Brisk Technovision Ltd
ITBETA,Uti Nifty It Etf
HARSHDEEP,Harshdeep Hortico Ltd
MCFL,Mayank Cattle Food Ltd
BLSE,Bls E-Services Ltd
GPSL,Gabriel Pet Straps Ltd
HEALTHADD,Dsp Nifty Healthcare Etf
HDFCPSUBK,Hdfc Nifty Psu Bank Etf
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd
JGTL,Jasch Gauging Technologies Ltd
SIGNPOST,Signpost India Ltd
JSFB,Jana Small Finance Bank Ltd
RPTECH,Rashi Peripherals Ltd
CAPITALSFB,Capital Small Finance Bank Ltd
RUDRAGAS,Rudra Gas Enterprise Ltd
ENTERO,Entero Healthcare Solutions Ltd
LICNMID100,Lic Mf Nifty Midcap 100 Etf
VSTL,Vibhor Steel Tubes Ltd
JUNIPER,Juniper Hotels Ltd
SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 Etf
GPTHEALTH,Gpt Healthcare Ltd
EXICOM,Exicom Tele-Systems Ltd
PLATIND,Platinum Industries Ltd
MUKKA,Mukka Proteins Ltd
RKSWAMY,R K Swamy Ltd
JGCHEM,J.G.Chemicals Ltd
KOURA,Koura Fine Diamond Jewelry Ltd
GOPAL,Gopal Snacks Ltd
PESB,Pune E - Stock Broking Ltd
SCILAL,Shipping Corporation Of India Land And Assets Ltd
ROYAL,Royal Sense Ltd
PVSL,Popular Vehicles And Services Ltd
KRYSTAL,Krystal Integrated Services Ltd
KPGEL,Kp Green Engineering Ltd
CHATHA,Chatha Foods Ltd
GCONNECT,Gconnect Logitech And Supply Chain Ltd
VRUDDHI,Vruddhi Engineering Works Ltd
SRM,Srm Contractors Ltd
JAYKAILASH,Jay Kailash Namkeen Ltd
DPABHUSHAN,D.P. Abhushan Ltd
BHARTIHEXA,Bharti Hexacom Ltd
GVL,Greenhitech Ventures Ltd
FAALCON,Faalcon Concepts Ltd
SHIVAM,Shivam Chemicals Ltd
EMMFORCE,Emmforce Autotech Ltd
JNKINDIA,Jnk India Ltd
VARYAA,Varyaa Creations Ltd
AMKAY,Amkay Products Ltd
DKUAL,Dolphin Kitchen Utensils And Appliances Ltd
STAL,Storage Technologies And Automation Ltd
INDGN,Indegene Ltd
FTL,Finelistings Technologies Ltd
TBOTEK,Tbo Tek Ltd
TGIF,Tgif Agribusiness Ltd
AADHARHFC,Aadhar Housing Finance Ltd
AZTEC,Aztec Fluids & Machinery Ltd
PIOTEX,Piotex Industries Ltd
GODIGIT,Go Digit General Insurance Ltd
MIDSMALL,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 Etf
AWFIS,Awfis Space Solutions Ltd
ASSOCIATED,Associated Coaters Ltd
BOROSCI,Borosil Scientific Ltd
ADTECH,Adtech Systems Ltd
TOTEM,Forbes Precision Tools And Machine Parts Ltd
KRONOX,Kronox Lab Sciences Ltd
MAGENTA,Magenta Lifecare Ltd
SATTRIX,Sattrix Information Security Ltd
3CIT,3C It Solutions And Telecoms (India) Ltd
PURPLEFIN,Purple Finance Ltd
IXIGO,Le Travenues Technology Ltd
MID150CASE,Zerodha Nifty Midcap 150 Etf
TOP100CASE,Zerodha Nifty 100 Etf
COTFAB,United Cotfab Ltd
BBNPNBETF,Baroda Bnp Paribas Nifty Bank Etf
RETAIL,Jhs Svendgaard Retail Ventures Ltd
DEEDEV,Dee Development Engineers Ltd
GEMENVIRO,Gem Enviro Management Ltd
AFIL,Akme Fintrade (India) Ltd
DFPL,Dindigul Farm Product Ltd
STANLEY,Stanley Lifestyles Ltd
ABDL,Allied Blenders And Distillers Ltd
VRAJ,Vraj Iron And Steel Ltd
NPL,National Peroxide Ltd
RELIABLE,Reliable Data Services Ltd
BANSALWIRE,Bansal Wire Industries Ltd
EMCURE,Emcure Pharmaceuticals Ltd
EVINDIA,Mirae Asset Nifty Ev And New Age Automotive Etf
ACLD,Aelea Commodities Ltd
THREEMPAPE,Three M Paper Boards Ltd
SBINEQWETF,Sbi Nifty50 Equal Weight Etf
OILIETF,Icici Prudential Nifty Oil & Gas Etf
SANSTAR,Sanstar Ltd
ABSLPSE,Aditya Birla Sun Life Nifty Pse Etf
VVIPIL,Vvip Infratech Ltd
CTLLAB,Clinitech Laboratory Ltd
KIZI,Kizi Apparels Ltd
AKUMS,Akums Drugs And Pharmaceuticals Ltd
CEIGALL,Ceigall India Ltd
AFCOM,Afcom Holdings Ltd
OLAELEC,Ola Electric Mobility Ltd
FIRSTCRY,Brainbees Solutions Ltd
UNIECOM,Unicommerce Esolutions Ltd
METALIETF,Icici Prudential Nifty Metal Etf
SSDL,Saraswati Saree Depot Ltd
BROACH,Broach Lifecare Hospital Ltd
INTERARCH,Interarch Building Solutions Ltd
MFML,Mahalaxmi Fabric Mills Ltd
GLOBALE,Globale Tessile Ltd
ORIENTTECH,Orient Technologies Ltd
RAL,Resourceful Automobile Ltd
RAPID,Rapid Multimodal Logistics Ltd
PREMIERENE,Premier Energies Ltd
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Ltd
RAYMONDLSL,Raymond Lifestyle Ltd
MULTICAP,Mirae Asset Nifty500 Multicap 50:25:25 Etf
TRAVELS,Travels & Rentals Ltd
STYLEBAAZA,Baazar Style Retail Ltd
GALAPREC,Gala Precision Engineering Ltd
NHL,Naturewings Holidays Ltd
RVTH,Revathi Equipment India Ltd
TOP10ADD,Dsp Nifty Top 10 Equal Weight Etf
MCEL,Mach Conferences And Events Ltd
BALAJEE,Shree Tirupati Balajee Agro Trading Company Ltd
SANOFICONR,Sanofi Consumer Healthcare India Ltd
SSL,Share Samadhan Ltd
BAJAJHFL,Bajaj Housing Finance Ltd
KROSS,Kross Ltd
TOLINS,Tolins Tyres Ltd
PNGJL,P N Gadgil Jewellers Ltd
SAFE,Sodhani Academy Of Fintech Enablers Ltd
WCIL,Western Carriers (India) Ltd
PFL,Popular Foundations Ltd
NORTHARC,Northern Arc Capital Ltd
ARKADE,Arkade Developers Ltd
MANBA,Manba Finance Ltd
KRN,Krn Heat Exchanger And Refrigeration Ltd
DIFFNKG,Diffusion Engineers Ltd
NEXXUS,Nexxus Petro Industries Ltd
BANKPSU,Mirae Asset Nifty Psu Bank Etf
SUBAM,Subam Papers Ltd
METAL,Mirae Asset Nifty Metal Etf
NPFL,Neopolitan Pizza And Foods Ltd
KGVL,Khyati Global Ventures Ltd
GARUDA,Garuda Construction And Engineering Ltd
SHIVTEXCHEM,Shiv Texchem Ltd
MGEL,Mangalam Global Enterprise Ltd
HYUNDAI,Hyundai Motor India Ltd
VAL30IETF,Icici Prudential Nifty200 Value 30 Etf
DBEIL,Deepak Builders And Engineers India Ltd
WAAREEENER,Waaree Energies Ltd
OCCLLTD,Occl Ltd
GODAVARIB,Godavari Biorefineries Ltd
AFCONS,Afcons Infrastructure Ltd
ABINFRA,A B Infrabuild Ltd
SAGILITY,Sagility Ltd
ACMESOLAR,Acme Solar Holdings Ltd
SWIGGY,Swiggy Ltd
NIVABUPA,Niva Bupa Health Insurance Company Ltd
MANGALCOMP,Mangal Compusolution Ltd
BLACKBUCK,Black Buck Ltd
NTPCGREEN,Ntpc Green Energy Ltd
EIEL,Enviro Infra Engineers Ltd
RAJESH,Rajesh Power Services Ltd
ONESOURCE,Onesource Specialty Pharma Ltd
SURAKSHA,Suraksha Diagnostic Ltd
ROSSTECH,Rossell Techsys Ltd
NISUS,Nisus Finance Services Co Ltd
ODIGMA,Odigma Consultancy Solutions Ltd
INNOVANA,Innovana Thinklabs Ltd
TTC,Toss The Coin Ltd
JUNGLECAMP,Jungle Camps India Ltd
MOBIKWIK,One Mobikwik Systems Ltd
SAILIFE,Sai Life Sciences Ltd
VMM,Vishal Mega Mart Ltd
HILLTONE,Hilltone Software And Gases Ltd
IKS,Inventurus Knowledge Solutions Ltd
YASHHV,Yash Highvoltage Ltd
IGIL,International Gemmological Institute India Ltd
HAMPS,Hamps Bio Ltd
NACDAC,Nacdac Infrastructure Ltd
SANATHAN,Sanathan Textiles Ltd
CEWATER,Concord Enviro Systems Ltd
DAMCAPITAL,Dam Capital Advisors Ltd
TRANSRAILL,Transrail Lighting Ltd
MAMATA,Mamata Machinery Ltd
SENORES,Senores Pharmaceuticals Ltd
CARRARO,Carraro India Ltd
VENTIVE,Ventive Hospitality Ltd
UNIMECH,Unimech Aerospace And Manufacturing Ltd
CONSUMER,Mirae Asset Nifty India New Age Consumption Etf
CITICHEM,Citichem India Ltd
ITCHOTELS,Itc Hotels Ltd
ECAPINSURE,Edelweiss Bse Capital Markets & Insurance Etf
TECHNICHEM,Technichem Organics Ltd
INDOFARM,Indo Farm Equipment Ltd
VANDU,Leo Dryfruits & Spices Trading Ltd
PARMESHWAR,Parmeshwar Metal Ltd
DAVIN,Davin Sons Retail Ltd
FABCLEAN,Fabtech Technologies Cleanrooms Ltd
SETL,Standard Engineering Technology Ltd
INDOBELL,Indobell Insulations Ltd
BRGIL,B.R.Goyal Infrastructure Ltd
QUADFUTURE,Quadrant Future Tek Ltd
AVAX,Avax Apparels And Ornaments Ltd
LAXMIDENTL,Laxmi Dental Ltd
RIKHAV,Rikhav Securities Ltd
LGLL,Landmark Global Learning Ltd
STALLION,Stallion India Fluorochemicals Ltd
CNINFOTECH,Capitalnumbers Infotech Ltd
SHRIPISTON,Shriram Pistons & Rings Ltd
DENTA,Denta Water And Infra Solutions Ltd
RRECL,Rdb Real Estate Constructions Ltd
CLN,Cln Energy Ltd
GBLOGISTIC,Gb Logistics Commerce Ltd
HMEML,H.M. Electro Mech Ltd
AGARWALEYE,Dr. Agarwals Health Care Ltd
MALPANI,Malpani Pipes And Fittings Ltd
NEXT30ADD,Dsp Bse Sensex Next 30 Etf
AMWILL,Amwill Health Care Ltd
SOLARIUM,Solarium Green Energy Ltd
JUBLCPL,Jubilant Agri And Consumer Products Ltd
AJAXENGG,Ajax Engineering Ltd
COVANCE,Covance Softsol Ltd
HEXT,Hexaware Technologies Ltd
BAJAJINDEF,Indef Manufacturing Ltd
SHANMUGA,Shanmuga Hospital Ltd
LKMEHTA,L.K.Mehta Polymers Ltd
QPOWER,Quality Power Electrical Equipments Ltd
SWASTH,Swasth Foodtech India Ltd
BEEZAASAN,Beezaasan Explotech Ltd
NUKLEUS,Nukleus Office Solutions Ltd
VIKRAMAR,Vikram Aroma Ltd
SHREENATH,Shreenath Paper Products Ltd
NAPSGLOBAL,Naps Global India Ltd
SELECTIPO,Mirae Asset Bse Select Ipo Etf
EQUAL200,Mirae Asset Bse 200 Equal Weight Etf
PSPL,Pdp Shipping & Projects Ltd
PRABHA,Prabha Energy Ltd
SUPERIRON,Super Iron Foundry Ltd
AXISVALUE,Axis Nifty500 Value 50 Etf
PPARIVAH,Paradeep Parivahan Ltd
SBIBPB,Sbi Bse Psu Bank Etf
SPECTRUM,Spectrum Electrical Industries Ltd
DESCO,Desco Infratech Ltd
IDENTIXWEB,Identixweb Ltd
ENRIN,Siemens Energy India Ltd
RETAGGIO,Retaggio Industries Ltd
SPINAROO,Spinaroo Commercial Ltd
INFONATIVE,Infonative Solutions Ltd
EVIETF,Icici Prudential Nifty Ev & New Age Automotive Etf
STLNETWORK,Stl Networks Ltd
NPST,Network People Services Technologies Ltd
ATHERENERG,Ather Energy Ltd
KENRIK,Kenrik Industries Ltd
SRIGEE,Srigee Dlm Ltd
MANOJJEWEL,Manoj Jewellers Ltd
EQUAL50,Mirae Asset Nifty50 Equal Weight Etf
JASH,Jash Engineering Ltd
ABLBL,Aditya Birla Lifestyle Brands Ltd
BORANA,Borana Weaves Ltd
BELRISE,Belrise Industries Ltd
UNIFIED,Unified Data Tech Solutions Ltd
AEGISVOPAK,Aegis Vopak Terminals Ltd
THELEELA,Leela Palaces Hotels & Resorts Ltd
ASTONEALAB,Astonea Labs Ltd
PROSTARM,Prostarm Info Systems Ltd
SCODATUBES,Scoda Tubes Ltd
3BFILMS,3B Films Ltd
DIGITIDE,Digitide Solutions Ltd
BLUSPRING,Bluspring Enterprises Ltd
SNXT30BEES,Nippon India Bse Sensex Next 30 Etf
KRISHIVAL,Krishival Foods Ltd
ATENPAPERS,Aten Papers & Foam Ltd
OSWALPUMPS,Oswal Pumps Ltd
ARIS,Arisinfra Solutions Ltd
RAYMONDREL,Raymond Realty Ltd
ELLEN,Ellenbarrie Industrial Gases Ltd
ABRFL,Abram Food Ltd
KALPATARU,Kalpataru Ltd
GLOBECIVIL,Globe Civil Projects Ltd
AJCJEWEL,Ajc Jewel Manufacturers Ltd
ICON,Icon Facilitators Ltd
TOP15IETF,Icici Prudential Nifty Top 15 Equal Weight Etf
SEVL,Supertech Ev Ltd
HDBFS,Hdb Financial Services Ltd
SAMBHV,Sambhv Steel Tubes Ltd
ACEALPHA,Ace Alpha Tech Ltd
IGCL,Indogulf Cropsciences Ltd
VALINDIA,Valencia India Ltd
NEETUYOSHI,Neetu Yoshi Ltd
ADCOUNTY,Adcounty Media India Ltd
VANDAN,Vandan Foods Ltd
MARCLOIRE,Marc Loire Fashions Ltd
INTERNET,Mirae Asset Nifty India Internet Etf
CRIZAC,Crizac Ltd
CRYOGENIC,Cryogenic Ogs Ltd
METAINFO,Meta Infotech Ltd
CHEMKART,Chemkart India Ltd
TRAVELFOOD,Travel Food Services Ltd
GLEN,Glen Industries Ltd
APL,Asston Pharmaceuticals Ltd
ADVENTHTL,Advent Hotels International Ltd
SMARTWORKS,Smartworks Coworking Spaces Ltd
PASHUPATI,Pashupati Cotspin Ltd
ANTHEM,Anthem Biosciences Ltd
CHEMBONDCH,Chembond Chemicals Ltd
MONIKA,Monika Alcobev Ltd
SWASTIKAAL,Swastika Castal Ltd
MSECL,Monarch Surveyors And Engineering Consultants Ltd
INDIQUBE,Indiqube Spaces Ltd
EBGNG,Gng Electronics Ltd
RMDRIP,R M Drip And Sprinklers Systems Ltd
BRIGHOTEL,Brigade Hotel Ventures Ltd
SHREEREF,Shree Refrigerations Ltd
SHANTIGOLD,Shanti Gold International Ltd
PATELCHEM,Patel Chem Specialities Ltd
EUROBOND,Euro Panel Products Ltd
REPONO,Repono Ltd
UML,Umiya Mobile Ltd
LAXMIINDIA,Laxmi India Finance Ltd
CPPLUS,Aditya Infotech Ltd
NSDL,National Securities Depository Ltd
BDI,B. D. Industries (Pune) Ltd
LOTUSDEV,Sri Lotus Developers And Realty Ltd
MBEL,M & B Engineering Ltd
TAKYON,Takyon Networks Ltd
MEHUL,Mehul Colours Ltd
GROWWPOWER,Groww Bse Power Etf
BLT,Blt Logistics Ltd
ESSEX,Essex Marine Ltd
JSLL,Jeena Sikho Lifecare Ltd
HILINFRA,Highway Infrastructure Ltd
ALLTIME,All Time Plastics Ltd
JSWCEMENT,Jsw Cement Ltd
STARIMAGIN,Star Imaging And Path Lab Ltd
ICODEX,Icodex Publishing Solutions Ltd
BLUESTONE,Bluestone Jewellery And Lifestyle Ltd
REGAAL,Regaal Resources Ltd
PATELRMART,Patel Retail Ltd
VIKRAMSOLR,Vikram Solar Ltd
LGT,Lgt Business Connextions Ltd
SHREEJISPG,Shreeji Shipping Global Ltd
GEMAROMA,Gem Aromatics Ltd
MEIL,Mangal Electrical Industries Ltd
MANUFGBEES,Nippon India Nifty India Manufacturing Etf
GLOBTIER,Globtier Infotech Ltd
NISMGMT,Nis Management Ltd
VIKRAN,Vikran Engineering Ltd
AHCL,Anlon Healthcare Ltd
OVAL,Oval Projects Engineering Ltd
CPEDU,Career Point Edutech Ltd
ABRIL,Abril Paper Tech Ltd
SUGSLLOYD,Sugs Lloyd Ltd
AMANTA,Amanta Healthcare Ltd
RACHIT,Rachit Prints Ltd
GOELCONS,Goel Construction Company Ltd
AUSTERE,Austere Systems Ltd
SHARVAYA,Sharvaya Metals Ltd
SML100CASE,Zerodha Nifty Smallcap 100 Etf
VASHISHTHA,Vashishtha Luxury Fashion Ltd
KRUPALU,Krupalu Metals Ltd
NCML,Nilachal Carbo Metalicks Ltd
KARBON,Karbonsteel Engineering Ltd
